A3CZYX
19
(1P3E16.7)
Station position
  1.4401800E+005  1.7211200E+005 -5.0262200E+005
  1.1245000E+005  1.0312000E+005 -4.8762500E+005
  6.3202000E+004 -3.0360000E+003 -5.4228300E+005
 -6.3220000E+003 -1.1361800E+005 -6.6287400E+005
 -6.6150000E+004 -1.8268200E+005 -8.0841500E+005
 -1.1578100E+005 -2.0060000E+005 -9.0998600E+005
 -1.5623600E+005 -2.0602500E+005 -9.5056300E+005
 -1.9939100E+005 -2.4296400E+005 -9.7358600E+005
 -2.4049200E+005 -3.2289500E+005 -9.9126500E+005
 -2.5437100E+005 -4.3712000E+005 -9.9796900E+005
 -2.3466300E+005 -5.4821400E+005 -9.8678200E+005
 -1.9473500E+005 -6.0164000E+005 -9.5558700E+005
 -1.6894900E+005 -5.6487400E+005 -8.8784100E+005
 -1.7697300E+005 -4.4842000E+005 -7.8663600E+005
 -2.0149400E+005 -3.0453100E+005 -7.4707300E+005
 -2.0359600E+005 -1.7886100E+005 -8.1741800E+005
 -1.6176600E+005 -9.8625000E+004 -9.6312800E+005
 -9.7183000E+004 -6.6056000E+004 -1.1278310E+006
 -5.8582000E+004 -4.9764000E+004 -1.2029880E+006
 -6.7580000E+004 -3.6023000E+004 -1.1285780E+006
 -7.1118000E+004 -2.4041000E+004 -9.3474500E+005
 -2.3580000E+004 -1.1056000E+004 -7.0961200E+005
  4.8299000E+004 -1.2358000E+004 -5.7303200E+005
  9.7513000E+004 -3.8953000E+004 -5.7242200E+005
  1.0797400E+005 -9.2079000E+004 -6.7480000E+005
  9.7420000E+004 -1.6302800E+005 -8.1029000E+005
  8.7033000E+004 -2.1473500E+005 -9.0115600E+005
  1.0223700E+005 -2.1428600E+005 -9.0164200E+005
  1.2841900E+005 -1.7604600E+005 -8.0528700E+005
  1.2045500E+005 -1.4092300E+005 -6.5989600E+005
  1.0337500E+005 -1.3220700E+005 -5.5257900E+005
  1.1729500E+005 -1.4991400E+005 -5.5282800E+005
  1.4453800E+005 -1.7357000E+005 -6.4870600E+005
  1.5011600E+005 -1.7417900E+005 -7.6767700E+005
  1.0446100E+005 -1.5344400E+005 -8.5221700E+005
  1.9412000E+004 -1.4530100E+005 -8.7263000E+005
 -2.8974000E+004 -1.7250000E+005 -8.3643500E+005
  4.2010000E+003 -2.1790100E+005 -7.7661900E+005
  5.5072000E+004 -2.4091700E+005 -7.2339100E+005
  3.3596000E+004 -1.9822100E+005 -6.7578300E+005
 -6.4247000E+004 -6.0703000E+004 -6.4673700E+005
 -1.7788400E+005  1.5068200E+005 -6.8269100E+005
 -2.6838300E+005  3.4796100E+005 -7.8457100E+005
 -3.3522100E+005  4.2545600E+005 -9.5120500E+005
 -3.7268700E+005  3.6245700E+005 -1.1430840E+006
 -3.8026500E+005  2.1571200E+005 -1.2707700E+006
 -3.8673300E+005  5.4588000E+004 -1.3027840E+006
 -3.9763600E+005 -5.4640000E+004 -1.2283850E+006
 -3.9936900E+005 -1.0189000E+005 -1.0771360E+006
 -3.8819800E+005 -1.0562800E+005 -9.1062600E+005
 -3.6714300E+005 -6.5538000E+004 -7.6854600E+005
 -3.6592400E+005 -5.0040000E+003 -6.8920600E+005
 -3.9755200E+005  3.6250000E+004 -6.7454300E+005
 -4.2183400E+005  3.2893000E+004 -6.7595300E+005
 -4.0433500E+005 -2.3023000E+004 -6.2918600E+005
 -3.6387500E+005 -1.1611100E+005 -5.2450400E+005
 -3.3270200E+005 -2.1558400E+005 -4.1211800E+005
 -3.1368100E+005 -2.9449600E+005 -3.4726100E+005
 -2.9667900E+005 -3.2820000E+005 -3.6006200E+005
 -2.8750600E+005 -3.0656800E+005 -4.2580800E+005
 -3.1776300E+005 -2.5179800E+005 -4.9699300E+005
 -3.9805300E+005 -1.9733800E+005 -5.3696900E+005
 -4.9222600E+005 -1.6628600E+005 -5.2721000E+005
 -5.5700100E+005 -1.6713100E+005 -4.7889400E+005
 -5.7909100E+005 -2.0963300E+005 -4.2228100E+005
 -5.8037200E+005 -3.0017900E+005 -3.7919800E+005
 -5.7665700E+005 -4.0971400E+005 -3.5156900E+005
 -5.6585800E+005 -4.8771400E+005 -3.2345500E+005
 -5.4447200E+005 -5.0275100E+005 -2.6307600E+005
 -5.1112600E+005 -4.6030800E+005 -1.3981700E+005
 -4.7313200E+005 -3.9023100E+005  4.6851000E+004
 -4.3996200E+005 -3.2997400E+005  2.3117600E+005
 -4.2549500E+005 -3.0315400E+005  3.3841900E+005
 -4.3653100E+005 -2.7941100E+005  3.5254000E+005
 -4.5384300E+005 -1.9384800E+005  2.8724600E+005
 -4.5665500E+005 -3.0765000E+004  1.7510600E+005
 -4.5534800E+005  1.3422000E+005  6.0684000E+004
 -4.6553800E+005  1.9601500E+005 -1.8463000E+004
 -4.6452700E+005  1.1697300E+005 -2.0376000E+004
 -4.3668800E+005 -4.4357000E+004  8.0382000E+004
 -4.1348500E+005 -1.8191900E+005  2.3952300E+005
 -4.2009400E+005 -2.3451400E+005  3.8300400E+005
 -4.3265900E+005 -2.3121700E+005  4.6569600E+005
 -4.2633400E+005 -2.5020800E+005  4.7271500E+005
 -4.1960200E+005 -3.3169400E+005  4.1834500E+005
 -4.3559000E+005 -4.4549700E+005  3.1767500E+005
 -4.7080200E+005 -5.5037300E+005  1.8358600E+005
 -4.9355300E+005 -6.1866900E+005  5.0626000E+004
 -5.0286000E+005 -6.4061500E+005 -4.0853000E+004
 -5.3365200E+005 -6.2030100E+005 -6.9529000E+004
 -5.6493800E+005 -5.4149800E+005 -2.3421000E+004
 -5.7051000E+005 -3.9224100E+005  9.7464000E+004
 -5.6327300E+005 -2.0222400E+005  2.5896100E+005
 -5.5531500E+005 -3.5159000E+004  3.9434600E+005
 -5.5776000E+005  5.7646000E+004  4.4343900E+005
 -5.5865400E+005  6.8890000E+004  3.9538200E+005
 -5.6690200E+005  3.5210000E+003  2.5905600E+005
 -5.9248200E+005 -1.1666800E+005  6.8732000E+004
 -5.9306200E+005 -2.4119900E+005 -8.7213000E+004
 -5.6006100E+005 -3.2938300E+005 -1.3082100E+005
 -5.1330600E+005 -3.6627800E+005 -5.5824000E+004
 -4.8371300E+005 -3.6141600E+005  1.0131500E+005
 -4.9712700E+005 -3.2991900E+005  3.0028700E+005
 -5.2877500E+005 -2.7752400E+005  4.7736400E+005
 -5.5864500E+005 -2.0936900E+005  5.7301900E+005
 -5.7073900E+005 -1.3599300E+005  5.7057100E+005
 -5.5818200E+005 -6.8756000E+004  5.0285100E+005
 -5.4189500E+005 -5.2890000E+003  4.4342300E+005
 -5.3737500E+005  5.0061000E+004  4.5135800E+005
 -5.4683500E+005  8.0628000E+004  5.5412600E+005
 -5.4769600E+005  8.7362000E+004  7.3685400E+005
 -5.3448000E+005  8.0226000E+004  9.2275300E+005
 -5.1968100E+005  6.4921000E+004  1.0452510E+006
 -4.9256900E+005  4.6047000E+004  1.1037010E+006
 -4.5299700E+005  3.1001000E+004  1.1090330E+006
 -4.1021400E+005  2.5065000E+004  1.0788750E+006
 -3.8024600E+005  2.0693000E+004  1.0531190E+006
 -3.7310100E+005  2.1464000E+004  1.0573310E+006
 -3.6375700E+005  5.7088000E+004  1.1086340E+006
 -3.4837200E+005  1.4513900E+005  1.1886480E+006
 -3.4551900E+005  2.6977000E+005  1.2570790E+006
 -3.4323400E+005  3.9662100E+005  1.3004160E+006
 -3.3101200E+005  4.9616800E+005  1.2916460E+006
 -3.0908100E+005  5.6777100E+005  1.2132560E+006
 -2.6799400E+005  6.3156500E+005  1.0791840E+006
 -2.1586600E+005  6.9869900E+005  9.1911800E+005
 -1.6901000E+005  7.6417800E+005  7.9546700E+005
 -1.3941900E+005  8.1189100E+005  7.5462900E+005
 -1.3852400E+005  8.2648000E+005  8.0367900E+005
 -1.3200900E+005  8.1207700E+005  9.2207600E+005
 -8.2444000E+004  7.7762300E+005  1.0572930E+006
 -2.1537000E+004  7.2109800E+005  1.1578180E+006
  2.2696000E+004  6.4998800E+005  1.1836190E+006
  5.3904000E+004  5.9219800E+005  1.1370650E+006
  8.4293000E+004  5.8242400E+005  1.0592330E+006
  1.3083800E+005  6.4552400E+005  9.9193700E+005
  1.7431900E+005  7.6678200E+005  9.7987900E+005
  1.8595200E+005  8.7621300E+005  1.0200410E+006
  1.7285100E+005  8.9484200E+005  1.0622310E+006
  1.7342500E+005  8.1131500E+005  1.0333170E+006
  2.1050500E+005  6.9935400E+005  8.9621300E+005
  2.5999900E+005  6.4475000E+005  7.1256400E+005
  2.8866100E+005  6.9071800E+005  5.6245800E+005
  2.8585800E+005  8.2068800E+005  5.0908300E+005
  2.8120500E+005  9.7038300E+005  5.6825200E+005
  3.1466600E+005  1.0870280E+006  6.9560800E+005
  3.6966100E+005  1.1466010E+006  8.3748200E+005
  4.0167100E+005  1.1508490E+006  9.1958800E+005
  3.8977000E+005  1.1147720E+006  8.8244500E+005
  3.4496800E+005  1.0544680E+006  7.2382900E+005
  3.2450500E+005  9.9989200E+005  4.9917800E+005
  3.5456600E+005  9.6929100E+005  3.1428500E+005
  3.8351800E+005  9.5501000E+005  2.4821100E+005
  3.6952600E+005  9.4648200E+005  2.9144000E+005
  3.3302800E+005  9.3915100E+005  3.6665200E+005
  3.0207400E+005  9.1959300E+005  3.7159100E+005
  2.5721700E+005  8.7097500E+005  2.6139800E+005
  1.7358100E+005  7.8883900E+005  8.5310000E+004
  5.6390000E+004  6.8341800E+005 -9.3410000E+004
 -3.7998000E+004  5.8829200E+005 -2.3114000E+005
 -7.2840000E+004  5.1899800E+005 -2.9415400E+005
 -8.7178000E+004  4.6833500E+005 -2.7543200E+005
 -1.1245300E+005  4.4395600E+005 -1.9288800E+005
 -1.5322000E+005  4.6690000E+005 -7.8229000E+004
 -1.6526500E+005  5.6437400E+005  1.7333000E+004
 -1.3485900E+005  7.1660700E+005  3.9819000E+004
 -1.0783100E+005  8.5035700E+005 -1.6457000E+004
 -9.9085000E+004  8.8496700E+005 -1.1433300E+005
 -1.0862400E+005  7.7820700E+005 -2.0890900E+005
 -8.7913000E+004  5.6979300E+005 -2.8396200E+005
 -1.5426000E+004  3.4941100E+005 -3.4004200E+005
  6.2303000E+004  2.0766400E+005 -3.5146200E+005
  9.8923000E+004  1.9280900E+005 -3.2166800E+005
  7.8160000E+004  2.9597200E+005 -2.7381000E+005
  4.5486000E+004  4.6095200E+005 -2.1767100E+005
  3.5494000E+004  5.9556800E+005 -1.8596800E+005
  4.6334000E+004  6.1824200E+005 -1.9981400E+005
  4.4140000E+004  4.9742300E+005 -2.4741600E+005
  1.1417000E+004  2.8661000E+005 -3.0509300E+005
  1.0290000E+003  1.0455600E+005 -3.5122100E+005
  5.2706000E+004  3.5743000E+004 -3.8099600E+005
  1.4245100E+005  7.0916000E+004 -4.0996300E+005
  2.1214600E+005  1.2735500E+005 -4.5166100E+005
  2.2685500E+005  1.2084700E+005 -5.0256500E+005
  2.1824100E+005  3.6330000E+004 -5.6265900E+005
  2.5221800E+005 -8.3363000E+004 -6.3874900E+005
  3.3711900E+005 -1.9363900E+005 -7.2049400E+005
  4.0134100E+005 -2.7199000E+005 -7.7888100E+005
  3.8771200E+005 -3.1371800E+005 -7.8411400E+005
  3.3258500E+005 -3.2265300E+005 -7.2323800E+005
  3.0642900E+005 -3.1904300E+005 -6.2190200E+005
  3.2962000E+005 -3.3890600E+005 -5.1773200E+005
  3.6431900E+005 -4.0873500E+005 -4.3755400E+005
  3.7101500E+005 -5.2266100E+005 -3.9724800E+005
  3.7054700E+005 -6.4828200E+005 -4.0236600E+005
  3.9630800E+005 -7.4723100E+005 -4.6857500E+005
  4.5022500E+005 -7.8924100E+005 -5.8341400E+005
  4.9404500E+005 -7.6884300E+005 -6.9748800E+005
  5.0023800E+005 -6.8581800E+005 -7.7511400E+005
  5.0446900E+005 -5.5335900E+005 -7.9788900E+005
  5.3472100E+005 -4.3925800E+005 -7.5889500E+005
  5.8378500E+005 -4.1022300E+005 -6.6462100E+005
  6.1651700E+005 -4.6666300E+005 -5.2584700E+005
  6.2005600E+005 -5.4740800E+005 -3.7818800E+005
  6.2730500E+005 -5.7401200E+005 -2.7666400E+005
  6.4717300E+005 -5.1845600E+005 -2.4920400E+005
  6.7192000E+005 -4.1734200E+005 -3.1029900E+005
  6.8404900E+005 -3.3860100E+005 -4.3776100E+005
  6.6134000E+005 -3.3755300E+005 -5.6399700E+005
  6.2107300E+005 -4.1584800E+005 -6.4869200E+005
  6.0374000E+005 -5.3659300E+005 -6.7613700E+005
  6.2185400E+005 -6.5397700E+005 -6.5202000E+005
  6.4410700E+005 -7.2219900E+005 -6.1078000E+005
  6.3634600E+005 -7.2353000E+005 -5.8559100E+005
  5.9186900E+005 -6.8063200E+005 -5.9560300E+005
  5.2696100E+005 -6.2869500E+005 -6.2193900E+005
  4.8124900E+005 -6.0035500E+005 -6.3051600E+005
  4.7029800E+005 -6.1804800E+005 -6.1595500E+005
  4.6408400E+005 -6.7956900E+005 -5.8076000E+005
  4.4589700E+005 -7.6185600E+005 -5.4223700E+005
  4.1818300E+005 -8.2762200E+005 -5.2417400E+005
  3.8356200E+005 -8.5965300E+005 -5.2214100E+005
  3.4087100E+005 -8.7190900E+005 -5.2339300E+005
  3.0133500E+005 -8.6050900E+005 -5.0435200E+005
  2.8233800E+005 -8.2586500E+005 -4.5223000E+005
  2.7018700E+005 -7.8518000E+005 -3.7041100E+005
  2.6083100E+005 -7.4628300E+005 -2.6123400E+005
  2.5387400E+005 -7.2537700E+005 -1.5188400E+005
  2.2799200E+005 -7.2100300E+005 -6.8090000E+004
  1.9413000E+005 -7.1698700E+005 -3.5953000E+004
  1.8132800E+005 -7.1082900E+005 -5.5468000E+004
  1.7276500E+005 -7.1600300E+005 -9.1956000E+004
  1.3662900E+005 -7.6345800E+005 -1.4154900E+005
  8.8910000E+004 -8.5690500E+005 -1.7265900E+005
  6.4664000E+004 -9.6617000E+005 -1.5153700E+005
  9.4819000E+004 -1.0496020E+006 -1.1318700E+005
  1.4984600E+005 -1.0758850E+006 -7.8108000E+004
  1.5242100E+005 -1.0566500E+006 -4.0437000E+004
  9.7453000E+004 -1.0133960E+006 -3.3550000E+003
  2.3661000E+004 -9.5376100E+005  3.0746000E+004
 -2.5580000E+004 -8.9881800E+005  4.6090000E+004
 -3.8540000E+004 -8.7746200E+005  2.7254000E+004
 -4.5968000E+004 -9.0238400E+005 -2.1218000E+004
 -5.5119000E+004 -9.6206700E+005 -7.5404000E+004
 -5.6122000E+004 -1.0273770E+006 -1.0315000E+005
 -5.0245000E+004 -1.0740260E+006 -1.0821600E+005
 -6.0399000E+004 -1.0949200E+006 -8.9925000E+004
 -9.5674000E+004 -1.1017840E+006 -3.5017000E+004
 -1.3171000E+005 -1.1057460E+006  2.6389000E+004
 -1.4365700E+005 -1.0982190E+006  5.7506000E+004
 -1.3325000E+005 -1.0641820E+006  2.9946000E+004
 -1.1195400E+005 -9.9835400E+005 -6.2229000E+004
 -1.0221200E+005 -9.1390800E+005 -1.9753100E+005
 -1.2327900E+005 -8.2847100E+005 -3.1285900E+005
 -1.4919300E+005 -7.5860700E+005 -3.3433600E+005
 -1.4946200E+005 -7.0947200E+005 -2.5626600E+005
 -1.0835000E+005 -6.7815800E+005 -1.0502600E+005
 -7.1104000E+004 -6.8760000E+005  6.5415000E+004
 -9.8953000E+004 -7.4441500E+005  2.0353400E+005
 -1.5193600E+005 -8.0925400E+005  2.8746300E+005
 -1.7780200E+005 -8.4260800E+005  3.2778900E+005
 -1.7435500E+005 -8.2630500E+005  3.6103300E+005
 -1.5018700E+005 -7.6511600E+005  3.8290800E+005
 -1.3063100E+005 -6.8149400E+005  4.0188600E+005
 -1.2099800E+005 -5.9714300E+005  4.0840600E+005
 -9.3812000E+004 -5.3663000E+005  3.6045600E+005
 -6.4638000E+004 -5.3336200E+005  2.8732100E+005
 -7.1111000E+004 -5.9540200E+005  2.3391500E+005
 -9.2054000E+004 -6.7671000E+005  2.3600400E+005
 -8.2350000E+004 -7.1634700E+005  3.1353900E+005
 -4.0968000E+004 -6.9637200E+005  4.3963600E+005
  5.5450000E+003 -6.3698700E+005  5.8157200E+005
  3.3712000E+004 -5.7510800E+005  6.8764200E+005
  4.5774000E+004 -5.3319700E+005  7.2102400E+005
  6.4006000E+004 -5.0253200E+005  6.8888100E+005
  8.9449000E+004 -4.8307100E+005  5.9516300E+005
  1.0889400E+005 -4.8173000E+005  4.6104400E+005
  1.1078700E+005 -4.9193700E+005  3.4177500E+005
  1.0661100E+005 -4.9271600E+005  2.8326600E+005
  1.1043200E+005 -4.5230700E+005  2.9003600E+005
  1.0075800E+005 -3.5892700E+005  3.5837200E+005
  6.2804000E+004 -2.3582100E+005  4.6417500E+005
  7.5950000E+003 -1.1991300E+005  5.4780400E+005
 -5.1647000E+004 -3.5379000E+004  5.6212900E+005
 -1.1012100E+005  1.3904000E+004  4.7926700E+005
 -1.5647300E+005  3.5825000E+004  3.1128000E+005
 -1.7090300E+005  4.4504000E+004  1.1344100E+005
 -1.5810300E+005  5.2414000E+004 -3.5759000E+004
 -1.3831600E+005  6.1102000E+004 -6.6050000E+004
 -1.1695900E+005  7.2127000E+004  1.9793000E+004
 -1.0175300E+005  9.3793000E+004  1.6291700E+005
 -8.5216000E+004  1.3390600E+005  3.0174000E+005
 -5.5497000E+004  1.7085500E+005  3.6374800E+005
 -3.9020000E+004  1.5826700E+005  3.0681500E+005
 -3.3314000E+004  9.2043000E+004  1.5349400E+005
 -1.9902000E+004  2.6656000E+004 -5.0200000E+004
 -1.2270000E+004  3.5538000E+004 -2.4411700E+005
 -3.4528000E+004  1.4753500E+005 -3.7460700E+005
 -9.1161000E+004  3.1985400E+005 -4.1301900E+005
 -1.2899400E+005  4.7972900E+005 -3.6512100E+005
 -1.1862700E+005  5.7185200E+005 -2.4924700E+005
 -9.4488000E+004  5.8681200E+005 -8.3420000E+004
 -9.2917000E+004  5.4414200E+005  8.2686000E+004
 -1.1329900E+005  4.7516800E+005  1.9707900E+005
 -1.2479100E+005  4.1128900E+005  2.2751700E+005
 -1.2611500E+005  3.6088700E+005  1.7833900E+005
 -1.4460200E+005  3.2143700E+005  7.5870000E+004
 -1.9191400E+005  3.0231100E+005 -3.9521000E+004
 -2.3907100E+005  3.1831300E+005 -1.0454700E+005
 -2.4917200E+005  3.5164700E+005 -1.0673000E+005
 -2.3330200E+005  3.4677800E+005 -7.2811000E+004
 -2.2092200E+005  2.6992500E+005 -3.4312000E+004
 -1.9374100E+005  1.5788100E+005 -3.5751000E+004
 -1.3985800E+005  8.5090000E+004 -8.2906000E+004
 -1.1592100E+005  9.3712000E+004 -1.5306500E+005
 -1.2720800E+005  1.8978400E+005 -2.2787000E+005
 -1.3061100E+005  3.5033200E+005 -2.7088700E+005
 -1.2849700E+005  5.1803000E+005 -2.5838300E+005
 -1.1173800E+005  6.5234400E+005 -1.9314200E+005
 -8.2744000E+004  7.4959800E+005 -7.5799000E+004
 -5.8201000E+004  8.1135500E+005  6.7458000E+004
 -2.8409000E+004  8.3186500E+005  1.8199900E+005
 -4.8540000E+003  8.0607900E+005  2.3693000E+005
  2.1230000E+003  7.4869600E+005  2.4614900E+005
 -5.4980000E+003  6.8820100E+005  2.3007300E+005
 -2.2202000E+004  6.5046800E+005  2.0478000E+005
 -2.7860000E+004  6.4437500E+005  1.9251500E+005
 -2.7859000E+004  6.6030100E+005  2.0466100E+005
 -2.7243000E+004  7.0036800E+005  2.3039500E+005
 -1.7767000E+004  7.7691500E+005  2.4171900E+005
 -1.8518000E+004  8.8228700E+005  2.3365000E+005
 -3.7882000E+004  9.8309300E+005  2.1620300E+005
 -6.1730000E+004  1.0385990E+006  1.9532300E+005
 -7.6250000E+004  1.0257710E+006  1.8307400E+005
 -6.5696000E+004  9.5928200E+005  1.9379500E+005
 -2.5229000E+004  8.8225900E+005  2.3019100E+005
  2.1124000E+004  8.4010900E+005  2.6634800E+005
  4.8029000E+004  8.6395400E+005  2.6949800E+005
  5.6532000E+004  9.4643300E+005  2.1048900E+005
  6.0203000E+004  1.0430640E+006  8.5332000E+004
  6.6139000E+004  1.1115570E+006 -7.6179000E+004
  5.3826000E+004  1.1383250E+006 -2.1076500E+005
  2.2865000E+004  1.1309310E+006 -2.4795400E+005
 -1.2376000E+004  1.1017690E+006 -1.6418100E+005
 -6.4878000E+004  1.0673610E+006  2.1636000E+004
 -1.1889100E+005  1.0611760E+006  2.3051900E+005
 -1.4160000E+005  1.1200360E+006  3.7413200E+005
 -1.2924900E+005  1.2387590E+006  4.0065300E+005
 -1.0846400E+005  1.3654390E+006  2.9802300E+005
 -1.0213000E+005  1.4453500E+006  1.2624700E+005
 -1.0066400E+005  1.4544300E+006 -3.6580000E+004
 -1.0389800E+005  1.3980040E+006 -1.1255500E+005
 -9.9831000E+004  1.3144260E+006 -5.5590000E+004
 -7.6671000E+004  1.2616650E+006  9.2150000E+004
 -8.0753000E+004  1.2780960E+006  2.5871700E+005
 -1.1743300E+005  1.3652490E+006  3.7039000E+005
 -1.5173900E+005  1.4678810E+006  3.6418300E+005
 -1.7479600E+005  1.5022740E+006  2.4822400E+005
 -1.7035000E+005  1.4292160E+006  8.6606000E+004
 -1.3876000E+005  1.2885970E+006 -5.5916000E+004
 -1.0353200E+005  1.1667840E+006 -1.3566500E+005
 -8.6886000E+004  1.1144800E+006 -1.3791400E+005
 -7.6594000E+004  1.1277920E+006 -7.4436000E+004
 -4.4408000E+004  1.1785290E+006  3.0904000E+004
 -1.9944000E+004  1.2124660E+006  1.3192500E+005
 -2.4261000E+004  1.1725460E+006  1.6136400E+005
 -1.6420000E+004  1.0611370E+006  1.2483400E+005
 -2.3604000E+004  9.2797400E+005  6.6424000E+004
 -7.7591000E+004  8.4229300E+005  5.0010000E+003
 -1.2125200E+005  8.4865500E+005 -1.4597000E+004
 -1.6570300E+005  8.9658300E+005 -4.3700000E+002
 -1.8588000E+005  9.2343000E+005  3.3842000E+004
 -1.6976400E+005  8.7018400E+005  9.5714000E+004
 -1.9157700E+005  7.1456100E+005  1.4193100E+005
 -1.9984100E+005  5.3102800E+005  1.5785000E+005
 -2.0157500E+005  3.7454200E+005  1.1559800E+005
 -2.0406100E+005  2.8115500E+005  8.4990000E+003
 -1.9044000E+005  2.4254100E+005 -1.3991500E+005
 -2.1683400E+005  2.2126600E+005 -3.2170800E+005
 -2.2813900E+005  2.2227200E+005 -4.6910400E+005
 -2.2243600E+005  2.4921200E+005 -5.1856900E+005
 -2.2272500E+005  2.9725800E+005 -4.6994700E+005
 -2.2026700E+005  3.4053100E+005 -3.5738100E+005
 -2.1735300E+005  3.5896600E+005 -2.1146600E+005
 -2.0209500E+005  3.3634600E+005 -8.0656000E+004
 -2.1261600E+005  2.5726400E+005  2.6540000E+003
 -2.3585400E+005  1.3989700E+005  5.4448000E+004
 -2.4190700E+005  3.4577000E+004  9.8704000E+004
 -2.4094100E+005 -1.6744000E+004  1.4663200E+005
 -2.5160800E+005 -1.3880000E+003  1.8633000E+005
 -2.7336400E+005  6.9186000E+004  2.2755900E+005
 -2.8554600E+005  1.4886400E+005  2.6257900E+005
 -2.7446100E+005  1.9607100E+005  2.7136300E+005
 -2.4031200E+005  1.6578700E+005  2.6161500E+005
 -2.0939600E+005  4.6758000E+004  2.4097100E+005
 -1.9503900E+005 -1.0857000E+005  2.1114500E+005
 -1.9690000E+005 -2.3491100E+005  1.6344400E+005
 -2.1101700E+005 -2.8208900E+005  9.1520000E+004
 -2.2822600E+005 -2.5104200E+005  6.9030000E+003
 -2.4818300E+005 -1.5949800E+005 -6.5110000E+004
 -2.6499300E+005 -2.9338000E+004 -1.1469700E+005
 -2.5541800E+005  8.4311000E+004 -1.3167100E+005
 -2.2724100E+005  1.1642500E+005 -9.7616000E+004
 -1.9484900E+005  4.5993000E+004 -2.8029000E+004
 -1.4909600E+005 -8.2268000E+004  2.9833000E+004
 -1.1013100E+005 -2.0353800E+005  5.2409000E+004
 -1.0979800E+005 -2.8375500E+005  5.1276000E+004
 -1.5167100E+005 -3.3996400E+005  3.7353000E+004
 -1.8362100E+005 -3.9351200E+005  1.2531000E+004
 -1.5611500E+005 -4.4705600E+005 -1.3544000E+004
 -9.5581000E+004 -5.0514800E+005 -2.2866000E+004
 -5.1559000E+004 -5.6447300E+005 -2.9990000E+004
 -3.5294000E+004 -6.1535000E+005 -5.8542000E+004
 -1.5886000E+004 -6.5213800E+005 -1.1964000E+005
  3.9785000E+004 -6.8011300E+005 -2.2602300E+005
  1.1801600E+005 -7.1369700E+005 -3.6069800E+005
  1.6264400E+005 -7.6142100E+005 -4.7934400E+005
  1.4959200E+005 -8.1016600E+005 -5.3706800E+005
  1.0559200E+005 -8.4266200E+005 -5.1403400E+005
  6.2790000E+004 -8.6576400E+005 -4.1983200E+005
  2.8988000E+004 -9.0606400E+005 -2.8258500E+005
  6.4530000E+003 -9.6592500E+005 -1.4684400E+005
  1.4107000E+004 -1.0165380E+006 -6.8482000E+004
  3.4512000E+004 -1.0493360E+006 -8.8250000E+004
  5.8519000E+004 -1.0623210E+006 -1.9135700E+005
  9.5326000E+004 -1.0609890E+006 -3.2515100E+005
  1.2487800E+005 -1.0691360E+006 -4.2682000E+005
  1.5218600E+005 -1.0872880E+006 -4.2845900E+005
  1.7519200E+005 -1.1031220E+006 -3.0709600E+005
  1.8462600E+005 -1.1082120E+006 -1.1783800E+005
  1.9872800E+005 -1.1061310E+006  4.7866000E+004
  2.3503600E+005 -1.1093450E+006  1.2583600E+005
  2.8290300E+005 -1.1123710E+006  1.0766800E+005
  3.0076400E+005 -1.0966670E+006  1.5814000E+004
  2.9105300E+005 -1.0325070E+006 -8.9330000E+004
  2.8344700E+005 -9.0136400E+005 -1.3067700E+005
  2.7541300E+005 -7.2836600E+005 -8.2847000E+004
  2.6221900E+005 -5.6071400E+005  3.8943000E+004
  2.5364200E+005 -4.3432900E+005  1.8862800E+005
  2.5522200E+005 -3.5699000E+005  3.0321900E+005
  2.4788000E+005 -3.2437200E+005  3.3258200E+005
  2.3276500E+005 -3.3584000E+005  2.6950800E+005
  2.3344900E+005 -3.9018800E+005  1.6512400E+005
  2.3849500E+005 -4.8223200E+005  7.5547000E+004
  2.3528800E+005 -5.8879800E+005  3.1534000E+004
  2.3367000E+005 -6.7919400E+005  2.4688000E+004
  2.5086300E+005 -7.2995600E+005  1.8465000E+004
  3.0245200E+005 -7.2868400E+005 -1.7476000E+004
  3.6875600E+005 -6.7845100E+005 -1.0019600E+005
  4.0717200E+005 -5.8766900E+005 -2.0636100E+005
  4.1198500E+005 -4.6935500E+005 -2.7971100E+005
  4.1943400E+005 -3.4577400E+005 -2.8856300E+005
  4.4726900E+005 -2.6006100E+005 -2.5074100E+005
  4.7769300E+005 -2.4615800E+005 -2.1153300E+005
  5.0181500E+005 -2.8444300E+005 -2.0116500E+005
  5.1928000E+005 -3.3656600E+005 -2.3594200E+005
  5.1891600E+005 -3.7298700E+005 -3.2173300E+005
  5.0168500E+005 -3.8507700E+005 -4.3005600E+005
  4.7790100E+005 -3.9672700E+005 -5.2194800E+005
  4.5418000E+005 -4.2206300E+005 -5.5655700E+005
  4.3848400E+005 -4.4714600E+005 -5.1585600E+005
  4.3613600E+005 -4.5204900E+005 -4.2949400E+005
  4.4217300E+005 -4.3677200E+005 -3.4281700E+005
  4.3901900E+005 -4.2309900E+005 -2.9913300E+005
  4.2329400E+005 -4.1575700E+005 -3.0411200E+005
  4.0472600E+005 -3.9155300E+005 -3.2764500E+005
  3.8752000E+005 -3.3281200E+005 -3.3867900E+005
  3.7762300E+005 -2.6326200E+005 -3.3152700E+005
  3.8692500E+005 -2.2967400E+005 -3.1026500E+005
  4.2043800E+005 -2.5412600E+005 -2.7035700E+005
