A3CZYX
19
(1P3E16.7)
Station position
 -2.8089000E+004  1.5748000E+004 -6.0551000E+004
 -2.4082000E+004  2.4328000E+004 -1.9488000E+004
 -9.0430000E+003  3.1707000E+004  1.4875000E+004
  2.4350000E+003  2.9650000E+004  3.1392000E+004
  4.9980000E+003  1.2776000E+004  3.2815000E+004
  6.7950000E+003 -1.7064000E+004  2.9045000E+004
  2.4566000E+004 -3.9510000E+004  3.1588000E+004
  5.5890000E+004 -3.3153000E+004  5.0222000E+004
  8.7209000E+004  1.4000000E+003  8.1911000E+004
  1.1154100E+005  5.4350000E+004  1.0852000E+005
  1.3108000E+005  1.1120100E+005  1.1468300E+005
  1.5073100E+005  1.6459100E+005  1.0151700E+005
  1.6901100E+005  2.1116400E+005  7.8919000E+004
  1.8329200E+005  2.3334500E+005  5.6558000E+004
  1.9571200E+005  2.2057100E+005  4.3479000E+004
  2.1836400E+005  1.8570700E+005  3.7644000E+004
  2.5281600E+005  1.5124600E+005  2.7906000E+004
  2.8715200E+005  1.3424300E+005  1.1290000E+004
  3.0363800E+005  1.3702700E+005 -3.4180000E+003
  2.9074100E+005  1.5210900E+005 -3.6610000E+003
  2.6716200E+005  1.7257300E+005  1.4362000E+004
  2.4167100E+005  1.9051500E+005  4.7170000E+004
  2.0587100E+005  1.9448300E+005  8.5234000E+004
  1.6501100E+005  1.7125000E+005  1.1437700E+005
  1.2919800E+005  1.2065500E+005  1.2794600E+005
  1.1855800E+005  6.6447000E+004  1.2569900E+005
  1.3379300E+005  2.9218000E+004  1.1016600E+005
  1.5163300E+005  8.5600000E+003  8.6307000E+004
  1.6554500E+005 -2.3880000E+003  5.9156000E+004
  1.7899000E+005 -1.1845000E+004  2.9781000E+004
  1.9645200E+005 -1.8642000E+004 -1.1590000E+003
  2.1012000E+005 -8.1990000E+003 -3.1922000E+004
  2.0503200E+005  2.4768000E+004 -6.4818000E+004
  1.8655100E+005  7.0092000E+004 -9.9289000E+004
  1.6718700E+005  1.0741000E+005 -1.3138700E+005
  1.4633300E+005  1.1762400E+005 -1.5678300E+005
  1.2761400E+005  1.0311100E+005 -1.7415800E+005
  1.3049800E+005  8.2730000E+004 -1.9001800E+005
  1.5332900E+005  6.4245000E+004 -2.0995000E+005
  1.7406000E+005  4.2467000E+004 -2.2870700E+005
  1.8661500E+005  1.9986000E+004 -2.4159900E+005
  1.9331400E+005  2.1800000E+002 -2.5242300E+005
  1.9660400E+005 -2.0222000E+004 -2.5648900E+005
  1.9811000E+005 -4.4974000E+004 -2.5119900E+005
  1.8186400E+005 -8.0749000E+004 -2.4170600E+005
  1.4363300E+005 -1.2399900E+005 -2.2444200E+005
  1.1572800E+005 -1.5653500E+005 -2.0352100E+005
  1.0046600E+005 -1.6856900E+005 -1.8199600E+005
  7.7491000E+004 -1.6328200E+005 -1.4993400E+005
  5.5577000E+004 -1.4917900E+005 -1.1746200E+005
  3.6228000E+004 -1.3584300E+005 -9.6548000E+004
  1.9257000E+004 -1.3366500E+005 -7.2009000E+004
  1.4247000E+004 -1.4358200E+005 -3.5359000E+004
  1.5001000E+004 -1.5367100E+005  6.3100000E+003
  3.4740000E+003 -1.6101200E+005  5.0075000E+004
 -2.6732000E+004 -1.6179300E+005  9.5119000E+004
 -5.5156000E+004 -1.4559700E+005  1.3058100E+005
 -7.5499000E+004 -1.0980800E+005  1.4854200E+005
 -1.0254200E+005 -5.8274000E+004  1.5906100E+005
 -1.3787700E+005 -1.0527000E+004  1.7006600E+005
 -1.8071400E+005  1.2000000E+004  1.7787600E+005
 -2.1964300E+005  9.5990000E+003  1.7206500E+005
 -2.4395900E+005  2.9090000E+003  1.4782800E+005
 -2.6080100E+005  1.5158000E+004  1.1041100E+005
 -2.7093200E+005  4.4134000E+004  6.8494000E+004
 -2.7120600E+005  6.4643000E+004  3.4149000E+004
 -2.6753300E+005  5.0372000E+004  1.1911000E+004
 -2.7082600E+005 -3.8390000E+003 -6.7970000E+003
 -2.7781300E+005 -7.6716000E+004 -3.5832000E+004
 -2.8155500E+005 -1.4043500E+005 -7.5158000E+004
 -2.8039300E+005 -1.7504200E+005 -1.0886700E+005
 -2.7261100E+005 -1.8612200E+005 -1.2122300E+005
 -2.6494700E+005 -1.9211700E+005 -1.0486300E+005
 -2.5665800E+005 -2.0280000E+005 -7.1734000E+004
 -2.5144300E+005 -2.2270700E+005 -3.7646000E+004
 -2.4667300E+005 -2.4192500E+005 -1.1500000E+004
 -2.2943800E+005 -2.5162300E+005 -9.6950000E+003
 -2.0928200E+005 -2.5501500E+005 -3.0656000E+004
 -1.8306600E+005 -2.5084000E+005 -5.0393000E+004
 -1.4987300E+005 -2.4095700E+005 -5.7598000E+004
 -1.2022100E+005 -2.2978900E+005 -4.9133000E+004
 -8.1912000E+004 -2.0908900E+005 -3.0607000E+004
 -3.8446000E+004 -1.6854700E+005 -1.7462000E+004
 -4.4000000E+002 -1.1072100E+005 -1.3845000E+004
  4.3976000E+004 -4.8364000E+004 -2.4775000E+004
  9.6553000E+004  7.1890000E+003 -5.1253000E+004
  1.4476200E+005  5.3574000E+004 -7.2748000E+004
  1.8968300E+005  9.0017000E+004 -7.2723000E+004
  2.4007600E+005  1.1699800E+005 -4.8315000E+004
  2.9657200E+005  1.3886200E+005 -1.2805000E+004
  3.4998700E+005  1.5745400E+005  6.1900000E+003
  3.8937900E+005  1.6219200E+005 -3.0580000E+003
  4.1117200E+005  1.3715100E+005 -2.6086000E+004
  4.1561800E+005  8.9326000E+004 -3.7305000E+004
  4.0545900E+005  4.5438000E+004 -2.7194000E+004
  3.8144900E+005  2.9304000E+004 -5.4190000E+003
  3.4698500E+005  5.2397000E+004  1.4611000E+004
  3.1348700E+005  1.0255200E+005  1.9170000E+004
  2.9227700E+005  1.5271100E+005  1.0434000E+004
  2.8082700E+005  1.9113000E+005 -7.6000000E+002
  2.6241800E+005  2.1581300E+005 -1.0887000E+004
  2.3336700E+005  2.2716700E+005 -1.4046000E+004
  1.9684000E+005  2.3859200E+005 -1.5066000E+004
  1.4698200E+005  2.5607700E+005 -2.2926000E+004
  1.0056300E+005  2.7633100E+005 -2.8752000E+004
  7.5422000E+004  2.9248700E+005 -2.5934000E+004
  5.2809000E+004  2.9677000E+005 -1.1607000E+004
  2.4632000E+004  2.9378700E+005  1.3382000E+004
 -2.6370000E+003  2.7967800E+005  4.1645000E+004
 -2.4045000E+004  2.5033200E+005  7.2156000E+004
 -3.0604000E+004  2.1658200E+005  9.3904000E+004
 -2.4651000E+004  1.8836000E+005  9.4615000E+004
 -3.7000000E+002  1.7629900E+005  7.5982000E+004
  3.2419000E+004  1.7561500E+005  4.4280000E+004
  5.0732000E+004  1.6756900E+005  5.4550000E+003
  6.7695000E+004  1.4414200E+005 -4.0573000E+004
  8.9154000E+004  1.0184400E+005 -8.4180000E+004
  1.0623300E+005  4.0371000E+004 -1.0989400E+005
  1.1953800E+005 -3.4117000E+004 -1.1583000E+005
  1.2370300E+005 -1.1136100E+005 -1.1242600E+005
  1.1994500E+005 -1.7795700E+005 -1.1434400E+005
  1.1520300E+005 -2.2627900E+005 -1.2310900E+005
  1.0840300E+005 -2.5301500E+005 -1.3365400E+005
  9.3823000E+004 -2.5632500E+005 -1.4337700E+005
  7.3524000E+004 -2.5394100E+005 -1.4242400E+005
  5.7174000E+004 -2.7602700E+005 -1.2109000E+005
  4.6289000E+004 -3.2669900E+005 -7.9778000E+004
  3.3150000E+004 -3.8553600E+005 -2.2409000E+004
  9.9110000E+003 -4.3151600E+005  4.3554000E+004
 -1.8488000E+004 -4.5444000E+005  1.0001300E+005
 -4.3456000E+004 -4.6147300E+005  1.3405400E+005
 -6.7188000E+004 -4.6226700E+005  1.4988100E+005
 -1.0156700E+005 -4.5999500E+005  1.6070800E+005
 -1.4854800E+005 -4.5682600E+005  1.7664500E+005
 -1.8570900E+005 -4.5293000E+005  1.9879300E+005
 -2.0000400E+005 -4.4592200E+005  2.2337000E+005
 -1.9487900E+005 -4.3120900E+005  2.4202000E+005
 -1.7730200E+005 -4.0547900E+005  2.5350000E+005
 -1.5985000E+005 -3.6655800E+005  2.6335400E+005
 -1.4917200E+005 -3.2038200E+005  2.7200800E+005
 -1.4772600E+005 -2.8312400E+005  2.7954600E+005
 -1.4979300E+005 -2.5716800E+005  2.7797700E+005
 -1.4258900E+005 -2.3529000E+005  2.5788500E+005
 -1.2556200E+005 -2.1809100E+005  2.2816900E+005
 -1.0657400E+005 -2.0277100E+005  2.0460800E+005
 -8.6730000E+004 -1.8393100E+005  1.9182600E+005
 -6.0504000E+004 -1.5595100E+005  1.7586700E+005
 -2.6703000E+004 -1.1143900E+005  1.3672300E+005
  1.0401000E+004 -5.0538000E+004  7.3987000E+004
  4.5345000E+004  1.8473000E+004  3.0560000E+003
  6.8823000E+004  7.7924000E+004 -6.3756000E+004
  7.5419000E+004  1.1256700E+005 -1.1756700E+005
  8.1114000E+004  1.2483500E+005 -1.5085100E+005
  9.8375000E+004  1.1942500E+005 -1.6530400E+005
  1.1130100E+005  9.4627000E+004 -1.7027300E+005
  1.1393000E+005  5.7164000E+004 -1.7188600E+005
  1.1586100E+005  2.4575000E+004 -1.6466200E+005
  1.1586500E+005  3.8530000E+003 -1.3986300E+005
  1.1798200E+005 -1.2440000E+004 -1.0649900E+005
  1.2404500E+005 -2.6884000E+004 -8.4507000E+004
  1.1775400E+005 -3.3091000E+004 -8.8423000E+004
  1.0336000E+005 -2.1595000E+004 -1.1321100E+005
  9.8039000E+004  8.3110000E+003 -1.4084900E+005
  9.2644000E+004  4.3076000E+004 -1.6177900E+005
  7.9924000E+004  6.8998000E+004 -1.6264700E+005
  6.8808000E+004  8.7065000E+004 -1.3892400E+005
  5.8523000E+004  1.0946600E+005 -1.0394700E+005
  4.3890000E+004  1.4632400E+005 -6.6854000E+004
  2.6894000E+004  2.0208800E+005 -3.4319000E+004
  3.9630000E+003  2.6434200E+005 -1.0473000E+004
 -2.6014000E+004  3.1000300E+005  8.0870000E+003
 -5.8043000E+004  3.2659200E+005  2.4300000E+004
 -8.9976000E+004  3.1352400E+005  3.8188000E+004
 -1.1805500E+005  2.8063800E+005  5.6427000E+004
 -1.3673900E+005  2.3680300E+005  8.4336000E+004
 -1.4185600E+005  1.8906800E+005  1.1522000E+005
 -1.4033600E+005  1.5024300E+005  1.3281200E+005
 -1.3943800E+005  1.2705000E+005  1.3127100E+005
 -1.4870400E+005  1.1378300E+005  1.1770300E+005
 -1.7531500E+005  1.0178800E+005  8.8859000E+004
 -2.1096400E+005  8.0468000E+004  4.7825000E+004
 -2.4302900E+005  5.0830000E+004  5.0290000E+003
 -2.5454400E+005  3.2431000E+004 -3.4647000E+004
 -2.5233700E+005  3.0992000E+004 -6.1676000E+004
 -2.4812300E+005  4.6736000E+004 -6.6763000E+004
 -2.4474700E+005  7.2247000E+004 -4.4860000E+004
 -2.4918700E+005  8.2818000E+004  9.4600000E+002
 -2.4817900E+005  6.9861000E+004  5.5076000E+004
 -2.3899400E+005  4.0213000E+004  1.0367900E+005
 -2.2510800E+005  1.5514000E+004  1.4433700E+005
 -2.0928200E+005  1.4150000E+004  1.7614800E+005
 -1.9873800E+005  2.8941000E+004  1.9589900E+005
 -1.8774600E+005  4.3808000E+004  2.0183500E+005
 -1.7536200E+005  4.3316000E+004  1.9540900E+005
 -1.5430000E+005  2.7829000E+004  1.7958200E+005
 -1.1815000E+005  6.5320000E+003  1.6191700E+005
 -7.1358000E+004 -1.8484000E+004  1.5662600E+005
 -2.3327000E+004 -4.0914000E+004  1.6479500E+005
  1.3649000E+004 -5.2121000E+004  1.7703500E+005
  3.1714000E+004 -5.0932000E+004  1.8727700E+005
  3.4450000E+004 -4.4497000E+004  1.8658500E+005
  4.8079000E+004 -4.5132000E+004  1.7365300E+005
  8.0699000E+004 -5.8675000E+004  1.5433400E+005
  1.1487000E+005 -7.7733000E+004  1.3120700E+005
  1.3578200E+005 -9.4322000E+004  1.0106700E+005
  1.4266100E+005 -1.0531900E+005  5.7649000E+004
  1.5575100E+005 -1.0522200E+005  3.2380000E+003
  1.7345500E+005 -9.0110000E+004 -5.4967000E+004
  1.7848000E+005 -6.3137000E+004 -1.0576400E+005
  1.7528400E+005 -3.1331000E+004 -1.4245600E+005
  1.7449800E+005 -9.5910000E+003 -1.6516700E+005
  1.8226400E+005 -1.6865000E+004 -1.7191800E+005
  1.9529000E+005 -5.1086000E+004 -1.6935400E+005
  2.0721900E+005 -8.5432000E+004 -1.6482200E+005
  2.1291000E+005 -9.3769000E+004 -1.6002100E+005
  2.0267400E+005 -7.6832000E+004 -1.5605800E+005
  1.8083300E+005 -5.2834000E+004 -1.4876300E+005
  1.5295600E+005 -3.0230000E+004 -1.3236200E+005
  1.1180800E+005 -8.4510000E+003 -1.0761900E+005
  7.7025000E+004  2.3471000E+004 -8.2268000E+004
  6.0754000E+004  7.1533000E+004 -5.9856000E+004
  3.9172000E+004  1.1143100E+005 -3.2368000E+004
  1.0587000E+004  1.1785100E+005  1.7240000E+003
 -1.3054000E+004  9.5974000E+004  3.3083000E+004
 -3.0735000E+004  6.5843000E+004  6.8306000E+004
 -4.3362000E+004  4.3365000E+004  1.1799300E+005
 -5.3159000E+004  3.3305000E+004  1.7404700E+005
 -6.8528000E+004  2.6245000E+004  2.2005200E+005
 -9.3216000E+004  1.3409000E+004  2.4458200E+005
 -1.2100000E+005 -9.1790000E+003  2.4225200E+005
 -1.4912800E+005 -4.6595000E+004  2.1402100E+005
 -1.6530900E+005 -9.0631000E+004  1.7491000E+005
 -1.6503400E+005 -1.2044000E+005  1.3980600E+005
 -1.6408000E+005 -1.2395100E+005  1.1609100E+005
 -1.7445500E+005 -1.0735700E+005  1.0049200E+005
 -1.8709700E+005 -7.9399000E+004  7.8286000E+004
 -1.8302000E+005 -4.3739000E+004  3.7646000E+004
 -1.6692500E+005 -7.0970000E+003 -2.1300000E+004
 -1.5434900E+005  2.8564000E+004 -7.9641000E+004
 -1.5154900E+005  6.1757000E+004 -1.2435500E+005
 -1.4962500E+005  8.4703000E+004 -1.6145800E+005
 -1.2874500E+005  9.4158000E+004 -2.0396000E+005
 -8.2699000E+004  9.6173000E+004 -2.6225000E+005
 -2.8455000E+004  1.0191500E+005 -3.3434500E+005
  1.0713000E+004  1.1829300E+005 -4.0769600E+005
  2.5671000E+004  1.3740600E+005 -4.6236100E+005
  2.0184000E+004  1.4178900E+005 -4.8555800E+005
  1.1619000E+004  1.2872100E+005 -4.8231500E+005
  2.0959000E+004  1.1903700E+005 -4.7356100E+005
  4.4126000E+004  1.3776800E+005 -4.7049300E+005
  5.7965000E+004  1.8661600E+005 -4.5507500E+005
  4.9963000E+004  2.4041600E+005 -4.1106400E+005
  2.2893000E+004  2.7335900E+005 -3.3956400E+005
 -6.1430000E+003  2.8556700E+005 -2.4908300E+005
 -1.9399000E+004  2.9642200E+005 -1.4942300E+005
 -2.6822000E+004  3.1325600E+005 -5.1566000E+004
 -4.3272000E+004  3.3307400E+005  3.2797000E+004
 -6.8113000E+004  3.4842600E+005  1.0303200E+005
 -9.7100000E+004  3.4105000E+005  1.6269000E+005
 -1.1761200E+005  3.0071700E+005  2.1028600E+005
 -1.1772600E+005  2.3513200E+005  2.4631100E+005
 -1.0301900E+005  1.6685000E+005  2.7440000E+005
 -8.7624000E+004  1.2245200E+005  3.0117300E+005
 -7.7727000E+004  1.0951700E+005  3.3483500E+005
 -6.6466000E+004  1.1536400E+005  3.7453000E+005
 -4.6200000E+004  1.2373800E+005  4.0447900E+005
 -2.7593000E+004  1.2072500E+005  4.0751400E+005
 -1.9012000E+004  1.0139500E+005  3.8139900E+005
 -1.1229000E+004  7.5562000E+004  3.4424700E+005
 -8.2410000E+003  4.8948000E+004  3.1724600E+005
 -1.1711000E+004  2.5469000E+004  3.0125800E+005
 -7.0380000E+003  1.6758000E+004  2.8942200E+005
 -5.0020000E+003  1.8432000E+004  2.7664700E+005
 -3.9700000E+003  2.0851000E+004  2.5184900E+005
  1.9561000E+004  2.3621000E+004  2.0837100E+005
  4.2669000E+004  1.8406000E+004  1.5147000E+005
  5.6910000E+004 -3.0030000E+003  9.7164000E+004
  7.9654000E+004 -3.9413000E+004  5.2898000E+004
  9.8612000E+004 -7.9625000E+004  1.1129000E+004
  1.0885800E+005 -1.0744800E+005 -2.9234000E+004
  1.1203400E+005 -1.1840100E+005 -6.7382000E+004
  1.1059000E+005 -1.1329000E+005 -9.4515000E+004
  1.0555000E+005 -8.6902000E+004 -9.3652000E+004
  9.2420000E+004 -2.8607000E+004 -6.3148000E+004
  7.5330000E+004  6.0215000E+004 -1.1969000E+004
  5.9539000E+004  1.5196800E+005  5.0054000E+004
  4.8672000E+004  2.1469900E+005  1.0850600E+005
  3.4862000E+004  2.2587500E+005  1.5015700E+005
  8.9570000E+003  1.8371200E+005  1.7832200E+005
 -1.9531000E+004  1.1573600E+005  1.9772400E+005
 -3.8794000E+004  5.0196000E+004  2.0996900E+005
 -4.5901000E+004  2.1810000E+003  2.2731300E+005
 -4.7607000E+004 -2.5422000E+004  2.5319400E+005
 -5.2700000E+004 -4.6311000E+004  2.8283700E+005
 -5.3702000E+004 -6.4601000E+004  3.1104300E+005
 -4.7182000E+004 -6.4605000E+004  3.2442600E+005
 -4.0196000E+004 -3.9422000E+004  3.1767100E+005
 -4.0828000E+004  3.0000000E+002  2.9385700E+005
 -5.3875000E+004  3.4544000E+004  2.5247700E+005
 -5.8363000E+004  4.6076000E+004  2.0347100E+005
 -3.9963000E+004  3.4260000E+004  1.5795100E+005
 -2.2176000E+004  1.0070000E+004  1.1952000E+005
 -2.6078000E+004 -1.3713000E+004  9.7477000E+004
 -4.0144000E+004 -2.2803000E+004  8.9892000E+004
 -4.8366000E+004 -1.0271000E+004  8.9899000E+004
 -4.4650000E+004  1.6857000E+004  9.5935000E+004
 -3.4397000E+004  4.5265000E+004  9.5766000E+004
 -3.5329000E+004  5.7966000E+004  8.2538000E+004
 -4.0756000E+004  4.6554000E+004  5.4835000E+004
 -3.2048000E+004  2.2154000E+004  1.5061000E+004
 -9.5970000E+003  4.7100000E+002 -2.2751000E+004
  1.6424000E+004 -1.0321000E+004 -5.3671000E+004
  3.2828000E+004 -1.5423000E+004 -8.0368000E+004
  3.3226000E+004 -2.6367000E+004 -1.0819600E+005
  2.6067000E+004 -4.6651000E+004 -1.4904100E+005
  2.2264000E+004 -7.4504000E+004 -2.1113900E+005
  1.8215000E+004 -1.0158900E+005 -2.8451000E+005
  3.1560000E+003 -1.1478100E+005 -3.4363900E+005
 -1.9040000E+004 -1.0287500E+005 -3.7460600E+005
 -3.4858000E+004 -6.1062000E+004 -3.7134500E+005
 -4.8343000E+004 -5.7510000E+003 -3.2777900E+005
 -6.3111000E+004  3.7981000E+004 -2.5772900E+005
 -7.3766000E+004  6.1443000E+004 -1.9068200E+005
 -9.1193000E+004  6.2319000E+004 -1.4567100E+005
 -1.1722000E+005  4.0233000E+004 -1.2500900E+005
 -1.3955200E+005 -2.7010000E+003 -1.2383300E+005
 -1.6226600E+005 -6.7623000E+004 -1.2794800E+005
 -1.8585900E+005 -1.3521200E+005 -1.2558400E+005
 -1.9527100E+005 -1.7127800E+005 -1.1920300E+005
 -1.9285700E+005 -1.6843400E+005 -1.1062400E+005
 -1.8347500E+005 -1.4420500E+005 -1.0319100E+005
 -1.5776800E+005 -1.2496700E+005 -1.0984100E+005
 -1.2077600E+005 -1.3439200E+005 -1.3281000E+005
 -8.5245000E+004 -1.7454900E+005 -1.6267600E+005
 -5.2589000E+004 -2.2882600E+005 -2.0280900E+005
 -1.6625000E+004 -2.7560400E+005 -2.5578000E+005
  1.8255000E+004 -3.0169200E+005 -3.1070300E+005
  4.8038000E+004 -3.0802300E+005 -3.5522700E+005
  7.2194000E+004 -3.0379300E+005 -3.8148400E+005
  8.8569000E+004 -2.9831400E+005 -3.9450800E+005
  1.1714600E+005 -2.8781700E+005 -4.0234300E+005
  1.6097400E+005 -2.6345700E+005 -4.0683400E+005
  1.9214900E+005 -2.2623700E+005 -3.9991500E+005
  1.9264500E+005 -1.8801300E+005 -3.6884200E+005
  1.7631500E+005 -1.5726900E+005 -3.1953800E+005
  1.6936900E+005 -1.2966300E+005 -2.7037300E+005
  1.6979500E+005 -1.0430900E+005 -2.3349000E+005
  1.6502700E+005 -7.8042000E+004 -2.1155700E+005
  1.5337600E+005 -5.1144000E+004 -2.0240400E+005
  1.4645400E+005 -3.3597000E+004 -1.9719400E+005
  1.4843600E+005 -2.5837000E+004 -1.8261500E+005
  1.5079200E+005 -1.7105000E+004 -1.4959500E+005
  1.5395700E+005  3.4290000E+003 -9.4815000E+004
  1.5859100E+005  2.3937000E+004 -2.8128000E+004
  1.5804700E+005  2.2635000E+004  3.8046000E+004
  1.4633500E+005 -5.3790000E+003  9.9425000E+004
  1.4084700E+005 -4.3193000E+004  1.5020100E+005
  1.5268100E+005 -6.6198000E+004  1.8774100E+005
  1.5970400E+005 -6.4899000E+004  2.1754200E+005
  1.5207600E+005 -3.7728000E+004  2.4080700E+005
  1.3807900E+005  2.2190000E+003  2.5466000E+005
  1.2563500E+005  3.0453000E+004  2.6276900E+005
  1.1740700E+005  3.5219000E+004  2.6662700E+005
  1.0648100E+005  2.1699000E+004  2.6770700E+005
  9.4501000E+004  1.7641000E+004  2.7020500E+005
  7.8033000E+004  4.0742000E+004  2.7001500E+005
  4.3975000E+004  7.3602000E+004  2.6899500E+005
  1.0229000E+004  9.3815000E+004  2.7691300E+005
 -4.9070000E+003  9.7689000E+004  2.9085000E+005
 -1.2936000E+004  1.0017100E+005  2.9771900E+005
 -2.7852000E+004  1.0532500E+005  2.8552600E+005
 -4.4323000E+004  9.7908000E+004  2.4878900E+005
 -4.5504000E+004  6.5825000E+004  1.9545600E+005
 -3.7037000E+004  1.6338000E+004  1.4221400E+005
 -3.5177000E+004 -2.6624000E+004  1.0266100E+005
 -4.6122000E+004 -4.9319000E+004  7.8125000E+004
 -5.7015000E+004 -5.5316000E+004  6.3072000E+004
 -6.0060000E+004 -5.9916000E+004  5.3406000E+004
 -6.4246000E+004 -8.0368000E+004  3.8423000E+004
 -6.6106000E+004 -1.2201200E+005  1.5476000E+004
 -7.3502000E+004 -1.7122700E+005 -1.1800000E+002
 -9.2051000E+004 -2.0553100E+005  5.2090000E+003
 -1.1351600E+005 -2.1625200E+005  3.2747000E+004
 -1.4359400E+005 -2.0811000E+005  7.5397000E+004
 -1.8994300E+005 -1.9975900E+005  1.2277100E+005
 -2.3593600E+005 -2.0858500E+005  1.6005800E+005
 -2.6375200E+005 -2.3499600E+005  1.7589100E+005
 -2.8142500E+005 -2.7621700E+005  1.7143100E+005
 -2.9126000E+005 -3.1973100E+005  1.6148900E+005
 -2.9488600E+005 -3.4461000E+005  1.5980000E+005
 -2.8398100E+005 -3.3733000E+005  1.7080100E+005
 -2.5175900E+005 -3.0002500E+005  1.9617900E+005
 -2.2241100E+005 -2.4854300E+005  2.2501400E+005
 -2.0270500E+005 -2.0118300E+005  2.4404100E+005
 -1.8052900E+005 -1.6543500E+005  2.4305400E+005
 -1.5275200E+005 -1.3589300E+005  2.1794000E+005
 -1.3040500E+005 -1.1802900E+005  1.9219000E+005
 -1.2200800E+005 -1.1956300E+005  1.9005200E+005
 -1.1960200E+005 -1.3389700E+005  2.1558400E+005
 -1.1597900E+005 -1.5344900E+005  2.5998000E+005
 -1.0332300E+005 -1.7367100E+005  2.9977600E+005
 -7.9669000E+004 -1.9247700E+005  3.1489500E+005
 -5.5414000E+004 -2.0423500E+005  3.0336300E+005
 -3.4415000E+004 -1.9813200E+005  2.7193600E+005
 -1.3664000E+004 -1.6423900E+005  2.2934000E+005
  4.2550000E+003 -9.9652000E+004  1.8891700E+005
  1.4711000E+004 -2.3842000E+004  1.5645600E+005
  1.8302000E+004  2.8561000E+004  1.2481700E+005
  1.9485000E+004  3.8636000E+004  9.1689000E+004
  2.6667000E+004  1.5775000E+004  6.0743000E+004
  4.9136000E+004 -1.0669000E+004  3.4894000E+004
  8.1818000E+004 -1.4939000E+004  1.8709000E+004
  1.1326700E+005  1.3000000E+004  1.5622000E+004
  1.3787800E+005  6.3567000E+004  1.6349000E+004
  1.4607400E+005  1.1264800E+005  4.3900000E+002
  1.5111600E+005  1.5087000E+005 -3.7953000E+004
  1.8108400E+005  1.7952200E+005 -8.6931000E+004
  2.3055800E+005  2.0040500E+005 -1.3907400E+005
  2.7174900E+005  2.1626400E+005 -1.8864300E+005
  2.8197700E+005  2.1760400E+005 -2.2635300E+005
  2.7493500E+005  2.0145900E+005 -2.5284800E+005
  2.7285200E+005  1.7869500E+005 -2.7716200E+005
  2.6557800E+005  1.5624000E+005 -3.0158000E+005
  2.4935600E+005  1.3551200E+005 -3.1989100E+005
  2.2955000E+005  1.1263900E+005 -3.3009100E+005
  2.1246100E+005  8.7470000E+004 -3.3515400E+005
  1.9944100E+005  6.4810000E+004 -3.3240900E+005
  1.8607700E+005  4.7258000E+004 -3.1822100E+005
  1.8250900E+005  3.7749000E+004 -2.9198100E+005
  1.8017300E+005  3.3487000E+004 -2.4645200E+005
  1.6583600E+005  2.7973000E+004 -1.8022700E+005
  1.4803300E+005  2.0437000E+004 -1.1189800E+005
  1.3048600E+005  1.9139000E+004 -5.8468000E+004
  1.1992900E+005  3.3618000E+004 -2.4922000E+004
  1.1867100E+005  5.9706000E+004 -6.6250000E+003
  1.1958100E+005  9.6730000E+004  3.5480000E+003
  1.1504400E+005  1.4675200E+005  7.9320000E+003
  1.0152600E+005  1.8991600E+005  2.1109000E+004
  9.2065000E+004  2.0288000E+005  5.0723000E+004
  8.7045000E+004  1.7317800E+005  8.2543000E+004
  8.0434000E+004  1.0900000E+005  1.0353800E+005
  7.9778000E+004  4.4225000E+004  1.0288800E+005
  8.0572000E+004 -4.4900000E+002  8.2017000E+004
  7.7938000E+004 -2.7734000E+004  5.2497000E+004
  7.6464000E+004 -4.1019000E+004  1.7559000E+004
  6.7612000E+004 -4.4978000E+004 -1.7230000E+004
  3.6011000E+004 -5.1184000E+004 -3.7506000E+004
 -6.1380000E+003 -6.6933000E+004 -3.9526000E+004
 -4.2920000E+004 -8.2447000E+004 -3.2020000E+004
 -8.3795000E+004 -8.5110000E+004 -2.1996000E+004
 -1.2696700E+005 -6.8325000E+004 -1.4592000E+004
 -1.6249900E+005 -3.8601000E+004 -5.8760000E+003
 -1.8831300E+005 -9.8200000E+003  1.1139000E+004
 -2.0552200E+005  2.1131000E+004  3.7223000E+004
 -2.1485700E+005  5.3373000E+004  5.9761000E+004
 -2.1433400E+005  7.5038000E+004  5.5872000E+004
 -2.0613100E+005  7.6858000E+004  2.5208000E+004
 -1.8526000E+005  6.2639000E+004 -1.0725000E+004
 -1.5148300E+005  5.1330000E+004 -3.0118000E+004
 -1.1644100E+005  5.3954000E+004 -2.4395000E+004
 -8.7996000E+004  7.3042000E+004  5.8530000E+003
 -6.0889000E+004  1.0451000E+005  5.0148000E+004
 -2.2073000E+004  1.3820800E+005  7.7832000E+004
  2.6422000E+004  1.6838400E+005  6.8791000E+004
  7.4679000E+004  1.9770300E+005  2.7549000E+004
  1.1485300E+005  2.2812800E+005 -3.2449000E+004
  1.4816200E+005  2.5820600E+005 -1.0091400E+005
  1.8340900E+005  2.8813200E+005 -1.6530500E+005
  2.2041900E+005  3.1287300E+005 -2.0700500E+005
  2.4966500E+005  3.2760100E+005 -2.2288900E+005
  2.5594600E+005  3.2891200E+005 -2.1992400E+005
  2.3646500E+005  3.1404100E+005 -2.1113800E+005
  2.1061300E+005  2.8953200E+005 -2.1889900E+005
  1.9142000E+005  2.6155800E+005 -2.4724500E+005
  1.6361900E+005  2.2752000E+005 -2.6691700E+005
